Date,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend,Volatility,21_day_SMA,34_day_SMA,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
2018-07-25,DRREDDY,EQ,2018-07-25,2077.6,2087.0,2097.5,2061.55,2086.9,2088.2,2082.8,538614,1121826114.9,21947,152926,28.39,2018,7,0.51,Slight positive,0.033863853695757874,2207.9761904761913,2233.4220588235294,HODL,2172.3500000000013,131.93097700050538,2436.211954001012,1908.4880459989904
2018-07-26,DRREDDY,EQ,2018-07-26,2088.2,2075.7,2191.0,2074.9,2110.0,2132.75,2128.16,1913049,4071268493.95,82326,440169,23.01,2018,7,2.13,Positive,0.03579595866984767,2200.3071428571434,2235.4764705882353,HODL,2162.6142857142872,129.247962978401,2421.110211671089,1904.1183597574852
2018-07-27,DRREDDY,EQ,2018-07-27,2132.75,2135.0,2135.0,2067.4,2082.5,2083.2,2089.34,896318,1872709345.7,44546,220683,24.62,2018,7,-2.32,Negative,0.04555561603431508,2190.1857142857148,2235.4764705882353,HODL,2144.9821428571445,121.23876094959721,2387.459664756339,1902.50462095795
2018-07-30,DRREDDY,EQ,2018-07-30,2083.2,2080.05,2092.85,2058.3,2066.95,2067.2,2070.98,807995,1673345277.6,31267,341146,42.22,2018,7,-0.77,Slight negative,0.04163214232213672,2182.192857142857,2231.845588235294,HODL,2126.792857142859,111.36247271711639,2349.5178025770915,1904.067911708626
2018-07-31,DRREDDY,EQ,2018-07-31,2067.2,2075.0,2135.0,2070.6,2130.0,2127.8,2108.13,1464380,3087097066.1,68985,634179,43.31,2018,7,2.93,Positive,0.049176260593065096,2176.8333333333335,2228.0661764705883,HODL,2114.3964285714305,99.4601668707438,2313.316762312918,1915.476094829943
2018-08-01,DRREDDY,EQ,2018-08-01,2127.8,2130.0,2182.0,2130.0,2175.0,2175.7,2161.62,912903,1973353042.35,49353,330964,36.25,2018,8,2.25,Positive,0.05011734470872887,2172.164285714286,2225.310294117647,HODL,2101.4285714285734,73.91584537703906,2249.2602621826513,1953.5968806744952
2018-08-02,DRREDDY,EQ,2018-08-02,2175.7,2175.0,2237.95,2170.0,2227.0,2227.85,2218.3,1039641,2306238663.8,50969,230980,22.22,2018,8,2.4,Positive,0.051733069176904865,2167.907142857143,2221.7220588235296,HODL,2094.8571428571445,54.558412088975544,2203.9739670350955,1985.7403186791935
2018-08-03,DRREDDY,EQ,2018-08-03,2227.85,2236.0,2290.0,2230.0,2276.95,2281.05,2270.61,1013107,2300369620.75,43078,358100,35.35,2018,8,2.39,Positive,0.05297217250025865,2167.069047619048,2218.639705882353,HODL,2108.2214285714304,73.8306604912321,2255.8827495538944,1960.5601075889663
2018-08-06,DRREDDY,EQ,2018-08-06,2281.05,2285.0,2325.0,2228.2,2238.7,2234.4,2265.2,835775,1893199198.0,30048,198562,23.76,2018,8,-2.05,Negative,0.061048324035437224,2165.419047619048,2213.975,HODL,2120.300000000002,79.8550899105094,2280.0101798210208,1960.5898201789832
2018-08-07,DRREDDY,EQ,2018-08-07,2234.4,2249.9,2281.45,2245.05,2261.5,2258.8,2260.12,499910,1129858573.15,27944,97678,19.54,2018,8,1.09,Positive,0.04991893123177606,2162.0261904761905,2210.770588235294,HODL,2134.0964285714304,86.12589502557401,2306.3482186225783,1961.8446385202824
2018-08-08,DRREDDY,EQ,2018-08-08,2258.8,2263.0,2280.0,2237.0,2250.1,2245.5,2252.12,345399,777879242.15,16547,41198,11.93,2018,8,-0.59,Slight negative,0.049129631581937956,2158.3904761904764,2208.685294117647,HODL,2149.54642857143,85.25769413572475,2320.0618168428796,1979.0310402999808
2018-08-09,DRREDDY,EQ,2018-08-09,2245.5,2263.9,2263.9,2205.05,2240.0,2237.7,2231.65,390701,871907818.6,17634,44910,11.49,2018,8,-0.35,Slight,0.046549972187585144,2155.359523809524,2205.7867647058824,HODL,2162.817857142859,83.32778788325426,2329.4734329093676,1996.1622813763504
2018-08-10,DRREDDY,EQ,2018-08-10,2237.7,2236.4,2256.9,2205.5,2221.5,2214.3,2227.83,323888,721567926.0,14029,48285,14.91,2018,8,-1.05,Negative,0.045691351331352416,2148.552380952381,2203.5558823529414,HODL,2175.14642857143,76.5198452496677,2328.1861190707655,2022.1067380720947
2018-08-13,DRREDDY,EQ,2018-08-13,2214.3,2220.0,2249.0,2215.15,2248.0,2241.6,2235.46,267323,597591078.35,16961,45441,17.0,2018,8,1.23,Positive,0.04054565461980323,2144.8261904761907,2202.8044117647064,HODL,2186.860714285716,72.90581695313827,2332.6723481919926,2041.0490803794394
2018-08-14,DRREDDY,EQ,2018-08-14,2241.6,2254.0,2291.0,2239.05,2279.0,2278.45,2264.57,482038,1091609161.35,18917,89206,18.51,2018,8,1.64,Positive,0.03607977557174222,2153.611904761905,2202.352941176471,HODL,2200.4500000000016,70.80181168912006,2342.053623378242,2058.8463766217615
2018-08-16,DRREDDY,EQ,2018-08-16,2278.45,2275.35,2361.45,2270.85,2357.6,2353.45,2323.94,895988,2082220787.65,36321,244299,27.27,2018,8,3.29,Among top gainers,0.040169316513711195,2167.3333333333335,2204.05,HODL,2216.214285714287,78.69815125521731,2373.6105882247216,2058.8179832038527
2018-08-17,DRREDDY,EQ,2018-08-17,2353.45,2373.9,2411.3,2350.9,2362.95,2364.15,2387.03,889022,2122120519.2,45836,195902,22.04,2018,8,0.45,Slight,0.040049244701034735,2181.5476190476193,2207.8470588235296,HODL,2236.2821428571447,77.9883117651488,2392.2587663874424,2080.305519326847
2018-08-20,DRREDDY,EQ,2018-08-20,2364.15,2365.0,2396.95,2365.0,2380.0,2380.75,2381.16,361318,860355467.0,15022,46617,12.9,2018,8,0.7,Slight positive,0.03732978193623477,2198.2880952380956,2211.9764705882353,HODL,2258.6785714285734,70.34425708964815,2399.3670856078697,2117.990057249277
2018-08-21,DRREDDY,EQ,2018-08-21,2380.75,2388.0,2427.9,2354.1,2423.2,2410.95,2402.35,638958,1534999924.1,26121,111888,17.51,2018,8,1.27,Positive,0.03470048191661466,2215.385714285714,2216.0117647058823,HODL,2278.9035714285733,70.52482777304441,2419.953226974662,2137.8539158824847
2018-08-23,DRREDDY,EQ,2018-08-23,2410.95,2430.0,2520.0,2425.0,2467.9,2463.6,2472.61,1624568,4016916815.75,60208,324463,19.97,2018,8,2.18,Positive,0.025427074115572056,2235.4761904761904,2220.3161764705883,BUY,2299.467857142859,79.51782723956345,2458.503511621986,2140.432202663732
2018-08-24,DRREDDY,EQ,2018-08-24,2463.6,2475.0,2477.4,2425.6,2445.0,2447.45,2448.5,576704,1412061777.5,27114,144708,25.09,2018,8,-0.66,Slight negative,0.03373912309980141,2253.0880952380953,2224.6926470588237,HODL,2315.1535714285737,85.72097729145497,2486.595526011484,2143.7116168456637
2018-08-27,DRREDDY,EQ,2018-08-27,2447.45,2453.0,2462.95,2426.5,2445.0,2443.1,2442.34,457122,1116447464.3,21703,155960,34.12,2018,8,-0.18,Slight,0.0362103129029139,2269.9880952380954,2229.8117647058825,HODL,2326.7285714285736,91.50730259695864,2509.743176622491,2143.7139662346563
2018-08-28,DRREDDY,EQ,2018-08-28,2443.1,2450.0,2480.0,2407.05,2411.0,2414.5,2436.65,750408,1828484437.95,39429,290413,38.7,2018,8,-1.17,Negative,0.030435605641393755,2283.404761904762,2232.2955882352944,HODL,2339.592857142859,90.17889241592266,2519.9506419747045,2159.2350723110135
2018-08-29,DRREDDY,EQ,2018-08-29,2414.5,2420.0,2429.5,2377.5,2380.85,2383.85,2398.03,638133,1530259572.1,28365,270371,42.37,2018,8,-1.27,Negative,0.034501951434306205,2297.7214285714285,2234.119117647059,HODL,2348.5250000000015,87.72039002947369,2523.965780058949,2173.084219941054
2018-08-30,DRREDDY,EQ,2018-08-30,2383.85,2385.0,2417.95,2375.05,2386.0,2380.15,2392.55,1078598,2580596601.2,46853,288208,26.72,2018,8,-0.16,Slight,0.03389108843869235,2312.62380952381,2236.436764705882,HODL,2358.1428571428587,82.79920767259003,2523.7412724880387,2192.5444417976787
2018-08-31,DRREDDY,EQ,2018-08-31,2380.15,2397.0,2499.0,2395.0,2492.0,2492.0,2453.84,1981320,4861841724.8,87414,703986,35.53,2018,8,4.7,Among top gainers,0.057778642002901094,2329.9666666666667,2240.3999999999996,HODL,2376.3071428571448,82.23619326985147,2540.7795293968475,2211.834756317442
2018-09-03,DRREDDY,EQ,2018-09-03,2492.0,2510.0,2632.0,2495.0,2588.0,2593.4,2586.94,3039924,7864091415.05,123862,603811,19.86,2018,9,4.07,Among top gainers,0.06661319565578201,2349.857142857143,2248.4455882352936,HODL,2403.385714285716,87.06045518570828,2577.5066246571323,2229.2648039142996
2018-09-04,DRREDDY,EQ,2018-09-04,2593.4,2595.0,2615.0,2537.05,2547.6,2543.1,2563.3,1036459,2656751637.05,46925,171286,16.53,2018,9,-1.94,Negative,0.07090220501683181,2364.869047619048,2261.655882352941,HODL,2424.92142857143,81.04426310614093,2587.009954783712,2262.832902359148
2018-09-05,DRREDDY,EQ,2018-09-05,2543.1,2549.3,2590.0,2518.5,2570.0,2567.7,2556.06,1127153,2881066094.7,69482,279641,24.81,2018,9,0.97,Slight positive,0.07039849626437696,2378.519047619048,2276.432352941176,HODL,2445.5821428571444,77.62928325143588,2600.8407093600163,2290.3235763542725
2018-09-06,DRREDDY,EQ,2018-09-06,2567.7,2584.0,2620.0,2555.1,2568.6,2566.95,2585.59,1084494,2804053611.05,52030,244721,22.57,2018,9,-0.03,Slight,0.06765036973566985,2394.3547619047617,2291.1764705882347,HODL,2460.8321428571444,79.09484230763792,2619.0218274724202,2302.6424582418686
2018-09-07,DRREDDY,EQ,2018-09-07,2566.95,2575.0,2644.3,2545.6,2625.0,2632.5,2606.38,1306632,3405577378.95,85953,401049,30.69,2018,9,2.55,Positive,0.06401201770754499,2412.1499999999996,2308.920588235294,HODL,2480.0000000000014,86.07092111473082,2652.141842229463,2307.85815777054
2018-09-10,DRREDDY,EQ,2018-09-10,2632.5,2623.8,2659.8,2555.0,2561.1,2563.9,2595.32,1323873,3435872541.25,82109,421109,31.81,2018,9,-2.61,Negative,0.07494843401168864,2427.3119047619048,2323.9794117647057,HODL,2493.0821428571444,83.71163784348812,2660.5054185441204,2325.6588671701684
2018-09-11,DRREDDY,EQ,2018-09-11,2563.9,2578.45,2586.45,2507.1,2538.05,2524.45,2536.37,1136931,2883672799.3,65667,470496,41.38,2018,9,-1.54,Negative,0.06536569184971565,2440.9666666666662,2338.17794117647,HODL,2501.1892857142875,80.58315862074684,2662.3556029557813,2340.0229684727938
2018-09-12,DRREDDY,EQ,2018-09-12,2524.45,2526.0,2574.45,2487.6,2535.0,2529.15,2528.24,1248825,3157323082.1,58076,462971,37.07,2018,9,0.19,Slight,0.04780085223387285,2455.9595238095235,2351.458823529411,HODL,2505.8714285714304,80.13417765579909,2666.1397838830285,2345.6030732598324
2018-09-14,DRREDDY,EQ,2018-09-14,2529.15,2555.9,2595.0,2550.05,2581.85,2581.85,2574.06,677333,1743498540.3,35443,116541,17.21,2018,9,2.08,Positive,0.04904594183238111,2472.1619047619047,2365.9779411764703,HODL,2515.4714285714304,80.64583711485528,2676.763102801141,2354.1797543417197
2018-09-17,DRREDDY,EQ,2018-09-17,2581.85,2581.0,2615.0,2547.9,2572.1,2568.5,2585.47,691773,1788557738.3,32907,95508,13.81,2018,9,-0.52,Slight negative,0.04869104312448999,2485.9738095238095,2378.7941176470586,HODL,2524.4285714285734,78.93519424255322,2682.29895991368,2366.558182943467
2018-09-18,DRREDDY,EQ,2018-09-18,2568.5,2579.9,2637.0,2570.0,2598.9,2584.15,2609.59,1111458,2900448936.95,73547,261642,23.54,2018,9,0.61,Slight positive,0.04903480892449536,2496.959523809524,2393.52794117647,HODL,2536.5464285714306,73.60314966161165,2683.752727894654,2389.340129248207
2018-09-19,DRREDDY,EQ,2018-09-19,2584.15,2603.4,2636.0,2571.0,2620.8,2607.1,2608.44,869947,2269206699.05,48204,182027,20.92,2018,9,0.89,Slight positive,0.04162013326600125,2508.5285714285715,2409.407352941176,HODL,2552.4928571428595,61.0976987390562,2674.6882546209717,2430.2974596647473
2018-09-21,DRREDDY,EQ,2018-09-21,2607.1,2643.95,2670.8,2441.1,2576.7,2556.25,2603.61,1411007,3673715522.65,57434,371139,26.3,2018,9,-1.95,Negative,0.03736574405658185,2516.885714285714,2422.0088235294115,HODL,2565.0714285714307,35.761005375886285,2636.5934393232033,2493.549417819658
2018-09-24,DRREDDY,EQ,2018-09-24,2556.25,2577.8,2600.95,2529.3,2561.6,2553.95,2563.71,688659,1765521167.35,27203,142251,20.66,2018,9,-0.09,Slight,0.033128403956249025,2523.695238095238,2433.1338235294115,HODL,2569.4964285714304,29.26689823703971,2628.0302250455097,2510.962632097351
2018-09-25,DRREDDY,EQ,2018-09-25,2553.95,2570.6,2619.25,2550.25,2616.25,2611.7,2595.95,759251,1970976068.5,38323,220730,29.07,2018,9,2.26,Positive,0.039173042851449506,2530.747619047619,2444.4235294117643,HODL,2570.803571428573,30.785870037335254,2632.375311503243,2509.2318313539026
2018-09-26,DRREDDY,EQ,2018-09-26,2611.7,2617.7,2664.2,2591.0,2592.0,2600.85,2625.82,1206238,3167365896.4,68621,358067,29.68,2018,9,-0.42,Slight,0.03489503317491749,2538.052380952381,2453.8294117647056,HODL,2574.928571428573,30.65702149643058,2636.242614421434,2513.6145284357117
2018-09-27,DRREDDY,EQ,2018-09-27,2600.85,2609.9,2620.35,2529.0,2546.2,2541.0,2554.08,1050352,2682678709.45,54637,425212,40.48,2018,9,-2.3,Negative,0.04240213172118363,2542.714285714286,2462.847058823529,HODL,2573.0214285714305,31.944740233269577,2636.9109090379698,2509.1319481048913
2018-09-28,DRREDDY,EQ,2018-09-28,2541.0,2559.0,2577.0,2484.55,2530.0,2530.65,2538.5,1069703,2715441750.45,51912,440528,41.18,2018,9,-0.41,Slight,0.04150813079951083,2548.245238095238,2470.842647058823,HODL,2570.4285714285734,33.88943399148743,2638.2074394115484,2502.6497034455983
2018-10-01,DRREDDY,EQ,2018-10-01,2530.65,2531.0,2540.7,2440.35,2512.0,2508.6,2482.15,762356,1892280145.95,38848,229042,30.04,2018,10,-0.87,Slight negative,0.03936634378622108,2554.1857142857143,2478.5808823529405,HODL,2561.5785714285735,32.58576089623316,2626.7500932210396,2496.4070496361073
2018-10-03,DRREDDY,EQ,2018-10-03,2508.6,2517.0,2549.0,2482.0,2489.0,2489.55,2511.59,705888,1772899318.05,37515,121697,17.24,2018,10,-0.76,Slight negative,0.03604677666392619,2559.3952380952383,2485.988235294117,HODL,2556.267857142859,37.81705764467638,2631.901972432212,2480.6337418535063
2018-10-04,DRREDDY,EQ,2018-10-04,2489.55,2469.0,2493.95,2360.25,2365.05,2372.45,2424.61,804214,1949903637.7,42547,274898,34.18,2018,10,-4.7,Among top losers,0.05592441269633799,2553.7023809523807,2490.6397058823527,HODL,2545.4107142857165,61.84225024071215,2669.095214767141,2421.726213804292
2018-10-05,DRREDDY,EQ,2018-10-05,2372.45,2356.0,2429.1,2350.3,2385.0,2394.55,2394.74,736953,1764813264.8,33445,176334,23.93,2018,10,0.93,Slight positive,0.04778905970838443,2544.2333333333336,2495.1382352941173,HODL,2535.7964285714306,73.859790414742,2683.5160094009148,2388.0768477419465
2018-10-08,DRREDDY,EQ,2018-10-08,2394.55,2395.0,2407.75,2332.0,2341.95,2340.1,2361.97,603789,1426129665.75,31049,196848,32.6,2018,10,-2.27,Negative,0.047761002549181655,2534.5666666666666,2496.951470588235,HODL,2518.5285714285737,88.97715721180502,2696.4828858521837,2340.574257004964
2018-10-09,DRREDDY,EQ,2018-10-09,2340.1,2357.65,2477.0,2341.95,2465.55,2454.15,2421.95,1127674,2731173080.3,49397,471084,41.77,2018,10,4.87,Among top gainers,0.07784796111859518,2529.159523809524,2499.9132352941174,HODL,2510.3607142857168,89.28502798637213,2688.930770258461,2331.7906583129725
2018-10-10,DRREDDY,EQ,2018-10-10,2454.15,2465.0,2514.05,2456.0,2480.95,2484.6,2479.29,893571,2215425638.9,62070,332003,37.15,2018,10,1.24,Positive,0.07969722931711733,2525.2380952380954,2503.455882352941,HODL,2503.2500000000023,86.88829920341023,2677.026598406823,2329.4734015931817
2018-10-11,DRREDDY,EQ,2018-10-11,2484.6,2412.05,2516.0,2408.0,2458.4,2459.0,2463.68,548027,1350164714.2,45964,159714,29.14,2018,10,-1.03,Negative,0.0798638068779855,2516.976190476191,2505.7573529411766,HODL,2492.6714285714306,82.15887450142245,2656.9891775742753,2328.353679568586
2018-10-12,DRREDDY,EQ,2018-10-12,2459.0,2460.0,2490.95,2432.45,2450.0,2450.5,2462.59,925386,2278845300.1,65289,484561,52.36,2018,10,-0.35,Slight,0.0796603716733295,2511.5761904761907,2506.9205882352944,HODL,2485.1178571428595,80.71243019115755,2646.542717525175,2323.6929967605442
2018-10-15,DRREDDY,EQ,2018-10-15,2450.5,2461.1,2579.95,2443.4,2567.25,2566.85,2541.5,1123276,2854810277.9,56450,269636,24.0,2018,10,4.75,Among top gainers,0.07292283055000652,2513.5952380952385,2509.9573529411764,HODL,2486.039285714288,81.62712873551438,2649.2935431853166,2322.785028243259
2018-10-16,DRREDDY,EQ,2018-10-16,2566.85,2566.9,2590.0,2537.5,2568.95,2573.6,2566.4,600003,1539847671.6,40753,149298,24.88,2018,10,0.26,Slight,0.07347526226822076,2515.711904761905,2513.667647058824,HODL,2483.3178571428593,77.65377945911948,2638.6254160610983,2328.0102982246203
2018-10-17,DRREDDY,EQ,2018-10-17,2573.6,2580.0,2599.0,2552.0,2566.0,2565.0,2574.59,492009,1266720506.85,34482,134426,27.32,2018,10,-0.33,Slight,0.06528651584953234,2514.909523809524,2517.252941176471,SELL,2480.7571428571455,73.9842962992888,2628.725735455723,2332.7885502585677
2018-10-19,DRREDDY,EQ,2018-10-19,2565.0,2550.0,2582.9,2530.5,2546.0,2552.35,2552.06,436984,1115211236.7,31431,140180,32.08,2018,10,-0.49,Slight,0.05219006594929165,2514.1404761904764,2521.3073529411768,HODL,2481.5678571428593,74.75340127878536,2631.07465970043,2332.0610545852887
2018-10-22,DRREDDY,EQ,2018-10-22,2552.35,2562.5,2582.65,2496.25,2525.0,2519.4,2546.47,556392,1416834519.4,30364,124998,22.47,2018,10,-1.29,Negative,0.05452937406172257,2511.057142857143,2525.294117647059,HODL,2480.7642857142882,74.24393119091403,2629.2521480961163,2332.27642333246
2018-10-23,DRREDDY,EQ,2018-10-23,2519.4,2524.95,2546.25,2425.1,2481.0,2473.75,2482.71,823509,2044536446.25,45639,240966,29.26,2018,10,-1.81,Negative,0.05711357852033197,2504.707142857143,2528.0470588235294,HODL,2478.2750000000024,73.82188478409901,2625.9187695682003,2330.6312304318044
2018-10-24,DRREDDY,EQ,2018-10-24,2473.75,2488.0,2497.0,2386.55,2420.0,2434.3,2436.66,725644,1768144333.55,39640,205030,28.25,2018,10,-1.59,Negative,0.05957625776007225,2498.9000000000005,2526.3500000000004,HODL,2474.328571428574,74.6449820928924,2623.6185356143587,2325.038607242789
2018-10-25,DRREDDY,EQ,2018-10-25,2434.3,2411.6,2444.95,2380.0,2400.95,2390.5,2401.5,1339300,3216334998.4,47409,749646,55.97,2018,10,-1.8,Negative,0.021686680042006058,2491.1166666666672,2520.382352941177,HODL,2475.61785714286,72.88508765685285,2621.3880324565657,2329.847681829154
2018-10-26,DRREDDY,EQ,2018-10-26,2390.5,2391.4,2450.0,2368.05,2398.0,2404.55,2405.61,1125652,2707876513.75,55901,213228,18.94,2018,10,0.59,Slight positive,0.024025662054304064,2481.252380952382,2516.3073529411768,HODL,2476.3321428571458,72.07398337590477,2620.4801096089554,2332.184176105336
2018-10-29,DRREDDY,EQ,2018-10-29,2404.55,2440.0,2559.0,2439.9,2531.65,2532.95,2520.7,1030783,2598291245.8,54808,204606,19.85,2018,10,5.34,Among top gainers,0.06803237520869333,2478.0190476190483,2515.2852941176475,HODL,2490.1071428571454,61.71924290733633,2613.545628671818,2366.6686570424727
2018-10-30,DRREDDY,EQ,2018-10-30,2532.95,2530.7,2610.0,2515.25,2593.0,2594.3,2573.94,971039,2499400021.35,63580,326559,33.63,2018,10,2.42,Positive,0.07242962686568372,2480.557142857144,2516.0897058823534,HODL,2500.11785714286,66.61062402887619,2633.3391052006123,2366.8966090851077
2018-10-31,DRREDDY,EQ,2018-10-31,2594.3,2438.95,2554.4,2423.05,2542.0,2542.45,2501.0,2272822,5684330477.75,129904,515924,22.7,2018,10,-2.0,Negative,0.07451839466180889,2481.119047619048,2513.4411764705887,HODL,2504.2500000000027,67.36401687273833,2638.9780337454795,2369.521966254526
2018-11-01,DRREDDY,EQ,2018-11-01,2542.45,2560.0,2574.45,2446.5,2465.5,2461.6,2503.74,1370566,3431535508.35,84125,658351,48.03,2018,11,-3.18,Among top losers,0.07981709701267597,2478.880952380953,2510.432352941177,HODL,2504.4357142857166,67.2331289348743,2638.901972155465,2369.969456415968
2018-11-02,DRREDDY,EQ,2018-11-02,2461.6,2465.5,2475.9,2403.55,2418.85,2423.25,2434.96,880708,2144492028.6,58604,219721,24.95,2018,11,-1.56,Negative,0.07973380070781556,2475.72380952381,2507.455882352942,HODL,2502.489285714288,69.27805507399133,2641.0453958622707,2363.9331755663056
2018-11-05,DRREDDY,EQ,2018-11-05,2423.25,2440.0,2452.0,2391.0,2413.2,2420.9,2418.26,529589,1280683318.25,42546,128778,24.32,2018,11,-0.1,Slight,0.07709176810725134,2478.0309523809533,2504.27205882353,HODL,2492.0642857142884,69.82715866990381,2631.718603054096,2352.4099683744807
2018-11-06,DRREDDY,EQ,2018-11-06,2420.9,2418.7,2460.0,2412.0,2450.75,2450.85,2436.88,378830,923162604.4,27122,74306,19.61,2018,11,1.24,Positive,0.07772741737132988,2480.7119047619053,2500.4191176470595,HODL,2483.296428571431,66.42526588431575,2616.1469603400624,2350.4458968028
2018-11-07,DRREDDY,EQ,2018-11-07,2450.85,2460.0,2469.9,2442.0,2456.4,2452.95,2456.49,77956,191498003.6,4635,13780,17.68,2018,11,0.09,Slight,0.05133138413781637,2486.085714285715,2497.020588235295,HODL,2475.2928571428597,62.455362081626774,2600.2035813061134,2350.382132979606
2018-11-09,DRREDDY,EQ,2018-11-09,2452.95,2465.0,2465.0,2389.0,2399.95,2400.0,2414.84,1002927,2421910938.9,72955,406131,40.49,2018,11,-2.16,Negative,0.04089991623105467,2483.507142857143,2491.604411764707,HODL,2464.410714285717,61.257373743182626,2586.925461772082,2341.8959667993518
2018-11-12,DRREDDY,EQ,2018-11-12,2400.0,2413.9,2437.85,2395.0,2418.2,2415.55,2416.91,487888,1179180715.15,36905,147552,30.24,2018,11,0.65,Slight positive,0.04260978841252062,2480.219047619048,2485.970588235295,HODL,2456.99285714286,60.36762968914389,2577.728116521148,2336.257597764572
2018-11-13,DRREDDY,EQ,2018-11-13,2415.55,2416.0,2451.0,2415.55,2440.0,2438.05,2435.09,469698,1143756152.7,27437,125085,26.63,2018,11,0.93,Slight positive,0.03381814071530825,2479.2214285714294,2482.4941176470597,HODL,2454.4428571428602,60.359343350223995,2575.161543843308,2333.7241704424123
2018-11-14,DRREDDY,EQ,2018-11-14,2438.05,2449.9,2470.0,2406.8,2455.0,2449.25,2437.75,430253,1048847184.05,24606,118606,27.57,2018,11,0.46,Slight,0.02964076843960749,2479.1619047619056,2479.414705882354,HODL,2455.510714285717,60.107289262845406,2575.7252928114076,2335.296135760026
2018-11-15,DRREDDY,EQ,2018-11-15,2449.25,2456.8,2497.95,2449.95,2460.0,2461.8,2471.18,498725,1232441411.75,30582,77605,15.56,2018,11,0.51,Slight positive,0.029655603443650275,2474.1595238095247,2475.0058823529425,HODL,2460.6035714285745,57.12170698902955,2574.8469854066334,2346.3601574505155
2018-11-16,DRREDDY,EQ,2018-11-16,2461.8,2463.0,2496.8,2442.05,2472.9,2477.05,2473.71,425810,1053329972.35,28542,78857,18.52,2018,11,0.62,Slight positive,0.027832041706888962,2469.561904761906,2471.364705882354,HODL,2465.7821428571456,54.89192040568496,2575.5659836685154,2355.9983020457757
2018-11-19,DRREDDY,EQ,2018-11-19,2477.05,2545.5,2545.6,2490.0,2522.05,2528.6,2517.04,947022,2383692453.6,50508,217487,22.97,2018,11,2.08,Positive,0.03375907793795438,2467.8285714285726,2471.0000000000014,HODL,2465.4714285714317,54.49333662259648,2574.4581018166245,2356.484755326239
2018-11-20,DRREDDY,EQ,2018-11-20,2528.6,2520.1,2520.1,2437.55,2438.25,2443.15,2468.72,541117,1335864778.1,34070,141906,26.22,2018,11,-3.38,Among top losers,0.04504885047791451,2462.6285714285727,2468.4264705882365,HODL,2454.675000000003,40.07048957294241,2534.815979145888,2374.534020854118
2018-11-21,DRREDDY,EQ,2018-11-21,2443.15,2608.0,2655.0,2577.15,2600.45,2601.8,2613.55,4485824,11723938808.65,197711,1419936,31.65,2018,11,6.49,Among top gainers,0.0772372256873156,2466.5523809523825,2471.1676470588245,HODL,2458.9142857142892,51.56257374287002,2562.039433200029,2355.7891382285493
2018-11-22,DRREDDY,EQ,2018-11-22,2601.8,2580.0,2619.7,2575.6,2607.3,2608.7,2602.32,1009204,2626270199.4,61731,196779,19.5,2018,11,0.27,Slight,0.07769545363261485,2472.9785714285726,2474.6720588235303,HODL,2469.421428571432,65.3075761722511,2600.0365809159343,2338.8062762269296
2018-11-26,DRREDDY,EQ,2018-11-26,2608.7,2607.0,2637.9,2521.05,2570.55,2558.6,2579.76,1129634,2914182269.65,64613,401709,35.56,2018,11,-1.92,Negative,0.08311010503759501,2478.89761904762,2480.1470588235306,HODL,2479.089285714289,67.91312657350457,2614.915538861298,2343.26303256728
2018-11-27,DRREDDY,EQ,2018-11-27,2558.6,2575.0,2602.8,2542.0,2591.0,2588.75,2572.88,1047598,2695343596.65,74661,436528,41.67,2018,11,1.18,Positive,0.0832319153352435,2488.3380952380962,2485.858823529413,BUY,2491.0785714285744,71.56792554652385,2634.214422521622,2347.9427203355267
2018-11-28,DRREDDY,EQ,2018-11-28,2588.75,2595.0,2595.35,2547.75,2572.35,2572.3,2565.65,644293,1653027941.45,52033,269055,41.76,2018,11,-0.64,Slight negative,0.08442116538104272,2496.3261904761916,2492.688235294119,HODL,2499.7535714285746,73.64707280277591,2647.0477170341264,2352.4594258230227
2018-11-29,DRREDDY,EQ,2018-11-29,2572.3,2584.0,2666.7,2575.1,2653.45,2655.3,2617.85,1048293,2744275397.0,59507,353739,33.74,2018,11,3.23,Among top gainers,0.08751305969077187,2502.1523809523824,2498.604411764707,HODL,2514.2071428571467,83.0153017802747,2680.237746417696,2348.176539296597
2018-11-30,DRREDDY,EQ,2018-11-30,2655.3,2661.0,2734.55,2657.05,2730.0,2722.2,2701.52,1491828,4030210521.7,82889,502540,33.69,2018,11,2.52,Positive,0.07388338760494395,2508.242857142858,2505.5926470588247,HODL,2537.221428571432,92.9816270401451,2723.184682651722,2351.258174491142
2018-12-03,DRREDDY,EQ,2018-12-03,2722.2,2738.6,2742.6,2652.45,2675.0,2667.9,2691.9,983834,2648387132.2,50962,349570,35.53,2018,12,-1.99,Negative,0.054323023013177596,2514.216666666668,2511.736764705883,HODL,2555.246428571432,92.03549579517335,2739.3174201617785,2371.175436981085
2018-12-04,DRREDDY,EQ,2018-12-04,2667.9,2688.0,2718.85,2681.8,2704.0,2704.05,2703.98,915453,2475364669.4,61577,305846,33.41,2018,12,1.35,Positive,0.05514819962560426,2525.761904761906,2519.19411764706,HODL,2574.246428571432,93.42640967480688,2761.0992479210454,2387.393609221818
